Publisher,GameID,Game,Developer,Console Short Name,Ratings,Release
Bandai,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono | SAT,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,Bec,SAT,,1996-12-06 00:00:00
Bandai,Mobile Suit Gundam Side Story III: Sabakareshi Mono | SAT,Mobile Suit Gundam Side Story III: Sabakareshi Mono,Bec,SAT,,1997-03-07 00:00:00
Bandai,Mobile Suit Gundam version 2.0 | PS,Mobile Suit Gundam version 2.0,Unknown,PS,,1996-03-29 00:00:00
Bandai,Mobile Suit Gundam: Char's Counterattack | PS,Mobile Suit Gundam: Char's Counterattack,Bandai,PS,,1998-12-17 00:00:00
Bandai,Mobile Suit Gundam: Climax U.C. | PS2,Mobile Suit Gundam: Climax U.C.,Bandai,PS2,,2006-03-02 00:00:00
Bandai,Mobile Suit Gundam: Encounters in Space | PS2,Mobile Suit Gundam: Encounters in Space,Bandai,PS2,Teen,2003-12-05 00:00:00
Bandai,Mobile Suit Gundam: Federation vs. Zeon | PS2,Mobile Suit Gundam: Federation vs. Zeon,Bandai,PS2,Teen,2002-09-09 00:00:00
Bandai,Mobile Suit Gundam: Gihren's Greed - Blood of Zeon | DC,Mobile Suit Gundam: Gihren's Greed - Blood of Zeon,Bandai,DC,,2000-06-29 00:00:00
Bandai,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden | PS2,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,Bandai,PS2,,2002-05-02 00:00:00
Bandai,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu | PS,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,Bandai,PS,,2000-02-10 00:00:00
Bandai,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu- Kouryaku Shireisho | PS,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu- Kouryaku Shireisho,Bandai,PS,,2000-06-29 00:00:00
Bandai,Mobile Suit Gundam: Gundam vs. Z Gundam | GCN,Mobile Suit Gundam: Gundam vs. Z Gundam,Capcom,GCN,,2004-12-09 00:00:00
Bandai,Mobile Suit Gundam: Gundam vs. Zeta Gundam | PS2,Mobile Suit Gundam: Gundam vs. Zeta Gundam,Capcom,PS2,Teen,2005-06-28 00:00:00
Bandai,Mobile Suit Gundam: Journey to Jaburo | PS2,Mobile Suit Gundam: Journey to Jaburo,Bandai,PS2,Teen,2001-08-06 00:00:00
Bandai,Mobile Suit Gundam: Lost War Chronicles | PS2,Mobile Suit Gundam: Lost War Chronicles,Bandai,PS2,,2002-08-01 00:00:00
Bandai,Mobile Suit Gundam: One Year War | PS2,Mobile Suit Gundam: One Year War,Namco,PS2,,2005-04-07 00:00:00
Bandai,Mobile Suit Gundam: Perfect One Year War | PS,Mobile Suit Gundam: Perfect One Year War,Bandai,PS,,1997-07-31 00:00:00
Bandai,Mobile Suit Gundam: Senshitachi no Kiseki | GCN,Mobile Suit Gundam: Senshitachi no Kiseki,Bandai,GCN,,2004-03-18 00:00:00
Bandai,Mobile Suit Gundam: Zeonic Front | PS2,Mobile Suit Gundam: Zeonic Front,Sunrise Interactive,PS2,Teen,2002-01-15 00:00:00
Bandai,Mobile Suit Z Gundam: AEUG vs. Titans | PS2,Mobile Suit Z Gundam: AEUG vs. Titans,Bandai,PS2,,2003-12-04 00:00:00
Bandai,Mobile Suit Z Gundam: Hot Scramble | NES,Mobile Suit Z Gundam: Hot Scramble,Game Studio,NES,,1986-08-28 00:00:00
Bandai,Mobile Suit Z-Gundam | PS,Mobile Suit Z-Gundam,Bandai,PS,,1997-12-11 00:00:00
Bandai,Monster Party | NES,Monster Party,Bandai,NES,,1989-06-01 00:00:00
Bandai,Ms Saga: A New Dawn | PS2,Ms Saga: A New Dawn,Bandai,PS2,,2006-02-21 00:00:00
Bandai,Naruto: Shinobi no Sato no Jintori Kassen | PS,Naruto: Shinobi no Sato no Jintori Kassen,Dimps Corporation,PS,,2003-06-26 00:00:00
Bandai,Nazo-Oh | PS,Nazo-Oh,Bandai,PS,,1996-08-30 00:00:00
Bandai,Neon Genesis Evangelion | N64,Neon Genesis Evangelion,Bandai,N64,,1999-06-25 00:00:00
Bandai,Next King: Koi no Sennen Oukoku | PS,Next King: Koi no Sennen Oukoku,Alfa System,PS,,1997-06-27 00:00:00
Bandai,Next King: Koi no Sennen Oukoku | SAT,Next King: Koi no Sennen Oukoku,Alfa System,SAT,,1997-11-20 00:00:00
Bandai,Ninja Kid | NES,Ninja Kid,TOSE Software,NES,,1986-10-29 00:00:00
Bandai,Ninpu Sentai Hurricanger | PS,Ninpu Sentai Hurricanger,Bandai,PS,,2002-11-28 00:00:00
Bandai,Oeka Kids: Anpanman no Hiragana Daisuki | NES,Oeka Kids: Anpanman no Hiragana Daisuki,Bandai,NES,,1991-03-26 00:00:00
Bandai,Oeka Kids: Anpanman to Oekaki Shiyou!! | NES,Oeka Kids: Anpanman to Oekaki Shiyou!!,Bandai,NES,,1990-10-25 00:00:00
Bandai,Oja Majo Doremi # | PS,Oja Majo Doremi #,Bandai,PS,,2000-09-21 00:00:00
Bandai,Oja Majo Doremi | PS,Oja Majo Doremi,Bandai,PS,,2002-03-20 00:00:00
Bandai,Oja Majo Doremi Dokkan! Nijiiro Paradise | PS,Oja Majo Doremi Dokkan! Nijiiro Paradise,Bandai,PS,,2002-11-28 00:00:00
Bandai,One Piece: Ocean's Dream | PS,One Piece: Ocean's Dream,Bandai,PS,,2003-05-01 00:00:00
Bandai,One Piece: Round the Land! | PS2,One Piece: Round the Land!,ArtDink,PS2,,2004-12-10 00:00:00
Bandai,Onmyou Taisenki: Byakko Enbu | PS2,Onmyou Taisenki: Byakko Enbu,Matrix Software,PS2,,2005-03-31 00:00:00
Bandai,Osomatsu-kun: Back to Zami no Deppa | NES,Osomatsu-kun: Back to Zami no Deppa,Bandai,NES,,1989-12-08 00:00:00
Bandai,PD Ultraman Battle Collection 64 | N64,PD Ultraman Battle Collection 64,Bandai,N64,,1999-07-16 00:00:00
Bandai,PD Ultraman Invader | PS,PD Ultraman Invader,Taito Corporation,PS,,1995-12-22 00:00:00
Bandai,PD Ultraman Link | SAT,PD Ultraman Link,Bandai,SAT,,1996-02-09 00:00:00
Bandai,Pocket Digimon World | PS,Pocket Digimon World,Bandai,PS,,2000-06-29 00:00:00
Bandai,Pocket Digimon World: Cool & Nature Battle Disc | PS,Pocket Digimon World: Cool & Nature Battle Disc,Bandai,PS,,2001-02-22 00:00:00
Bandai,Pocket Digimon World: Wind Battle Disc | PS,Pocket Digimon World: Wind Battle Disc,Bandai,PS,,2000-10-26 00:00:00
Bandai,Pocket Zaurus: Ju Ouken no Nazo | NES,Pocket Zaurus: Ju Ouken no Nazo,Bandai,NES,,1987-02-27 00:00:00
Bandai,Power Rangers Zeo Full Tilt Battle Pinball | PS,Power Rangers Zeo Full Tilt Battle Pinball,Kaze,PS,,1996-09-30 00:00:00
Bandai,Power Rangers Zeo: Battle Racers | SNES,Power Rangers Zeo: Battle Racers,Natsume,SNES,,1996-09-01 00:00:00
Bandai,Power Rangers: Super Samurai | X360,Power Rangers: Super Samurai,Unknown,X360,,2012-12-04 00:00:00
Bandai,Pro Yakyuu Netsu Star 2007 | PS2,Pro Yakyuu Netsu Star 2007,Bandai Namco Games,PS2,,2007-04-05 00:00:00
Bandai,Punch the Monkey! Game Edition | PS,Punch the Monkey! Game Edition,Bandai,PS,,2000-06-22 00:00:00
Bandai,R?MJ: The Mystery Hospital | PS,R?MJ: The Mystery Hospital,Bandai,PS,,1997-11-27 00:00:00
Bandai,RahXephon: Soukyuu Gensoukyoku | PS2,RahXephon: Soukyuu Gensoukyoku,Bandai,PS2,,2003-08-07 00:00:00
Bandai,Return to Zork | PS,Return to Zork,Activision,PS,Teen,1996-09-27 00:00:00
Bandai,Return to Zork | SAT,Return to Zork,Activision,SAT,Teen,1996-02-02 00:00:00
Bandai,Ribbit King | GCN,Ribbit King,Bandai,GCN,Everyone,2004-06-08 00:00:00
Bandai,Ribbit King | PS2,Ribbit King,Bandai,PS2,Everyone,2004-06-15 00:00:00
Bandai,Rokudenashi Blues | NES,Rokudenashi Blues,TOSE Software,NES,,1993-10-29 00:00:00
Bandai,Saber Marionette J: Battle Sabers | PS,Saber Marionette J: Battle Sabers,Tom Create,PS,,1997-03-28 00:00:00
Bandai,Sailor Moon | SNES,Sailor Moon,Angel Studios,SNES,,1994-01-01 00:00:00
Bandai,Saint Seiya: Ougon Densetsu | NES,Saint Seiya: Ougon Densetsu,Bandai,NES,,1987-01-01 00:00:00
Bandai,Saint Seiya: Ougon Densetsu Kanketsu Hen | NES,Saint Seiya: Ougon Densetsu Kanketsu Hen,Konami,NES,,1988-05-30 00:00:00
Bandai,Saint Seiya: The Sanctuary | PS2,Saint Seiya: The Sanctuary,Dimps Corporation,PS2,,2005-06-30 00:00:00
Bandai,Saiyuki Reload | PS2,Saiyuki Reload,Bandai,PS2,,2004-03-18 00:00:00
Bandai,Saiyuki Reload: Gunlock | PS2,Saiyuki Reload: Gunlock,Bandai,PS2,,2004-08-05 00:00:00
Bandai,Sakigake!! Otokojuku: Shippu Ichi Gou Sei | NES,Sakigake!! Otokojuku: Shippu Ichi Gou Sei,Bandai,NES,,1989-03-03 00:00:00
Bandai,Salary Man Kintaro: The Game | PS,Salary Man Kintaro: The Game,Bandai,PS,,2000-06-22 00:00:00
Bandai,Samurai Deeper Kyo | PS,Samurai Deeper Kyo,Bandai,PS,Teen,2002-12-12 00:00:00
Bandai,Saraba Uchuu Senkan Yamato: Ai no Senshi Tachi | PS,Saraba Uchuu Senkan Yamato: Ai no Senshi Tachi,Bandai,PS,,2000-05-02 00:00:00
Bandai,SD Gundam Eiyuden Daikessen!! Knight vs Musha | PS,SD Gundam Eiyuden Daikessen!! Knight vs Musha,Bandai,PS,,2001-03-01 00:00:00
Bandai,SD Gundam Force: Showdown! | PS2,SD Gundam Force: Showdown!,Tom Create,PS2,Everyone,2004-10-11 00:00:00
Bandai,SD Gundam G Century | PS,SD Gundam G Century,Bandai,PS,,1997-03-20 00:00:00
Bandai,SD Gundam G Century S | SAT,SD Gundam G Century S,Japan Art Media,SAT,,1998-02-11 00:00:00
Bandai,SD Gundam G Generation | PS,SD Gundam G Generation,Bandai,PS,,1998-08-06 00:00:00
Bandai,SD Gundam G Generation Neo | PS2,SD Gundam G Generation Neo,Bandai,PS2,,2002-11-28 00:00:00
Bandai,SD Gundam G Generation Seed | PS2,SD Gundam G Generation Seed,Bandai,PS2,,2004-02-19 00:00:00
Bandai,SD Gundam G Generation Wars | PS2,SD Gundam G Generation Wars,Tom Create,PS2,,2009-08-06 00:00:00
Bandai,SD Gundam G Generation Wars | Wii,SD Gundam G Generation Wars,Tom Create,Wii,,2009-08-06 00:00:00
Bandai,SD Gundam G Generation Zero | PS,SD Gundam G Generation Zero,Bandai,PS,,1999-08-12 00:00:00
Bandai,SD Gundam G Generation-F | PS,SD Gundam G Generation-F,Bandai,PS,,2000-08-03 00:00:00
Bandai,SD Gundam G Generation-F.I.F | PS,SD Gundam G Generation-F.I.F,Bandai,PS,,2001-05-02 00:00:00
Bandai,SD Gundam Gachapon Senshi 2: Capsule Senki | NES,SD Gundam Gachapon Senshi 2: Capsule Senki,Bandai,NES,,1989-06-25 00:00:00
Bandai,SD Gundam Gaiden: Knight Gundam Monogatari | NES,SD Gundam Gaiden: Knight Gundam Monogatari,Bandai,NES,,1990-08-11 00:00:00
Bandai,SD Gundam Gaiden: Knight Gundam Monogatari 2: Hikari no Kishi | NES,SD Gundam Gaiden: Knight Gundam Monogatari 2: Hikari no Kishi,Bandai,NES,,1991-10-12 00:00:00
Bandai,SD Gundam Gaiden: Knight Gundam Monogatari 3: Densetsu no Kishi Dan | NES,SD Gundam Gaiden: Knight Gundam Monogatari 3: Densetsu no Kishi Dan,Bandai,NES,,1992-10-23 00:00:00
Bandai,SD Gundam GNext | SNES,SD Gundam GNext,Bandai,SNES,,1995-12-22 00:00:00
Bandai,SD Gundam GX | SNES,SD Gundam GX,Bec,SNES,,1994-05-27 00:00:00
Bandai,SD Gundam World: Gachapon Senshi - Scramble Wars (FDS) | NES,SD Gundam World: Gachapon Senshi - Scramble Wars (FDS),Bandai,NES,,1988-01-19 00:00:00
Bandai,SD Gundam: Gashapon Wars | GCN,SD Gundam: Gashapon Wars,Bec,GCN,,2005-12-01 00:00:00
Bandai,SD Gundam: Over Galaxian | PS,SD Gundam: Over Galaxian,Bandai,PS,,1996-06-28 00:00:00
Bandai,SD Gundam: Scad Hammers | Wii,SD Gundam: Scad Hammers,Bec,Wii,,2006-12-02 00:00:00
Bandai,SD Ultra Battle: Ultraman Densetsu | SNES,SD Ultra Battle: Ultraman Densetsu,Tom Create,SNES,,1996-06-28 00:00:00
Bandai,Shaman King: Funbari Spirits | PS2,Shaman King: Funbari Spirits,Dimps Corporation,PS2,,2004-04-08 00:00:00
Bandai,Shaman King: Soul Fight | GCN,Shaman King: Soul Fight,Tuning Electronic,GCN,,2003-03-28 00:00:00
Bandai,Shaman King: Spirit of Shamans | PS,Shaman King: Spirit of Shamans,Bandai,PS,,2002-06-06 00:00:00
Bandai,Shinseiki Evangelion 2: Evangelions | PS2,Shinseiki Evangelion 2: Evangelions,Alfa System,PS2,,2003-11-20 00:00:00
Bandai,Shonen Jump's One Piece: Grand Battle | PS2,Shonen Jump's One Piece: Grand Battle,Ganbarion,PS2,,2005-09-07 00:00:00
Bandai,Shooting Range | NES,Shooting Range,TOSE Software,NES,Everyone,1989-06-01 00:00:00
Bandai,Silent Bomber | PS,Silent Bomber,CyberConnect2,PS,Teen,2000-02-29 00:00:00
Bandai,Simple Characters 2000 Series Vol. 01: Kidou Senshi Gundam: The Gunjin Shogi | PS,Simple Characters 2000 Series Vol. 01: Kidou Senshi Gundam: The Gunjin Shogi,Amedio,PS,,2001-10-25 00:00:00
Bandai,Simple Characters 2000 Series Vol. 02: Afro Inu: The Puzzle | PS,Simple Characters 2000 Series Vol. 02: Afro Inu: The Puzzle,Bam Entertainment,PS,,2001-10-25 00:00:00
Bandai,Simple Characters 2000 Series Vol. 03: Kamen Rider: The Bike Race | PS,Simple Characters 2000 Series Vol. 03: Kamen Rider: The Bike Race,Highwaystar,PS,,2001-10-25 00:00:00
Bandai,Simple Characters 2000 Series Vol. 04: Jarin-Ko Chie: The Hanafuda | PS,Simple Characters 2000 Series Vol. 04: Jarin-Ko Chie: The Hanafuda,Bam Entertainment,PS,,2001-11-29 00:00:00
Bandai,Simple Characters 2000 Series Vol. 05: Highschool Kimengumi: The Table Hockey | PS,Simple Characters 2000 Series Vol. 05: Highschool Kimengumi: The Table Hockey,Break,PS,,2001-12-20 00:00:00
Bandai,Simple Characters 2000 Series Vol. 06: Dokonjou Gaeru: The Mahjong | PS,Simple Characters 2000 Series Vol. 06: Dokonjou Gaeru: The Mahjong,Yuki Enterprise,PS,,2002-01-24 00:00:00
Bandai,Simple Characters 2000 Series Vol. 07: Ikkyuu-san: The Quiz | PS,Simple Characters 2000 Series Vol. 07: Ikkyuu-san: The Quiz,Ooparts,PS,,2002-03-28 00:00:00
Bandai,Simple Characters 2000 Series Vol. 08: Gatchaman: The Shooting | PS,Simple Characters 2000 Series Vol. 08: Gatchaman: The Shooting,Warashi,PS,,2002-06-27 00:00:00
Bandai,Simple Characters 2000 Series Vol. 09: Tsuri Kichi Sanpei: The Tsuri | PS,Simple Characters 2000 Series Vol. 09: Tsuri Kichi Sanpei: The Tsuri,Ving-et-un Systems,PS,,2002-06-27 00:00:00
Bandai,Simple Characters 2000 Series Vol. 10: Sakigake!! Otojojuku - The Dodge Ball | PS,Simple Characters 2000 Series Vol. 10: Sakigake!! Otojojuku - The Dodge Ball,Access,PS,,2002-08-29 00:00:00
Bandai,Simple Characters 2000 Series Vol. 11: Meitantei Conan - The Board Game | PS,Simple Characters 2000 Series Vol. 11: Meitantei Conan - The Board Game,D3 Publisher,PS,,2002-08-29 00:00:00
Bandai,Simple Characters 2000 Series Vol. 12: Kidou Butouden G Gundam: The Battle | PS,Simple Characters 2000 Series Vol. 12: Kidou Butouden G Gundam: The Battle,Natsume,PS,,2002-10-10 00:00:00
Bandai,Simple Characters 2000 Series Vol. 13: Kidou Senki Gundam W: The Battle | PS,Simple Characters 2000 Series Vol. 13: Kidou Senki Gundam W: The Battle,Natsume,PS,,2002-10-10 00:00:00
Bandai,Simple Characters 2000 Series Vol. 14: Nantettantei Idol: The Jigsaw Puzzle | PS,Simple Characters 2000 Series Vol. 14: Nantettantei Idol: The Jigsaw Puzzle,Bandai,PS,,2002-10-10 00:00:00
Bandai,Simple Characters 2000 Series Vol. 15: Cyborg 009: The Block Kuzushi | PS,Simple Characters 2000 Series Vol. 15: Cyborg 009: The Block Kuzushi,Access,PS,,2002-10-10 00:00:00
Bandai,Simple Characters 2000 Series Vol. 16: Ganba no Bouken: The Puzzle Action | PS,Simple Characters 2000 Series Vol. 16: Ganba no Bouken: The Puzzle Action,Ooparts,PS,,2003-04-03 00:00:00
Bandai,Simple Characters 2000 Series Vol. 17: Sentou Mecha Xabungle: The Racing Action | PS,Simple Characters 2000 Series Vol. 17: Sentou Mecha Xabungle: The Racing Action,Access,PS,,2003-04-03 00:00:00
Bandai,Slam Dunk 2: IH Yosen Kanzenban!! | SNES,Slam Dunk 2: IH Yosen Kanzenban!!,Bandai,SNES,,1995-02-24 00:00:00
Bandai,Slam Dunk SD Heat Up!! | SNES,Slam Dunk SD Heat Up!!,Bandai,SNES,,1995-10-27 00:00:00
Bandai,Slam Dunk: I Love Basketball | SAT,Slam Dunk: I Love Basketball,Bandai,SAT,,1995-08-11 00:00:00
Bandai,Slam Dunk: Kyougou Makkou Taiketsu! | GEN,Slam Dunk: Kyougou Makkou Taiketsu!,Bandai,GEN,,1995-04-28 00:00:00
Bandai,Slam Dunk: Yonkyo Taiketsu!! | SNES,Slam Dunk: Yonkyo Taiketsu!!,Bandai,SNES,,1994-03-26 00:00:00
Bandai,Sotsugyou R: Graduation Real | PS,Sotsugyou R: Graduation Real,Bandai,PS,,1996-03-08 00:00:00
Bandai,Space Battleship Yamato: Eiyuu no Kiseki | PS,Space Battleship Yamato: Eiyuu no Kiseki,Bandai,PS,,2000-09-28 00:00:00
Bandai,Space Battleship Yamato: Harukanaru Hoshi Iscandar | PS,Space Battleship Yamato: Harukanaru Hoshi Iscandar,Bandai,PS,,1999-02-04 00:00:00
Bandai,Space Shadow | NES,Space Shadow,Bandai,NES,,1989-02-15 00:00:00
Bandai,Street Cop | NES,Street Cop,Bandai,NES,,1989-06-01 00:00:00
Bandai,Sugar Sugar Rune: Koimo Osharemo Pick-Up | PS2,Sugar Sugar Rune: Koimo Osharemo Pick-Up,Bandai,PS2,,2005-12-15 00:00:00
Bandai,Tag Team Match M.U.S.C.L.E. | NES,Tag Team Match M.U.S.C.L.E.,Bandai,NES,,1986-10-01 00:00:00
Bandai,Tamagotchi Pack | SAT,Tamagotchi Pack,Bandai,SAT,,1998-01-29 00:00:00
Bandai,Tamagotchi Town | SNES,Tamagotchi Town,Marigul,SNES,,1999-05-01 00:00:00
Bandai,Tetsujin 28-Gou | PS2,Tetsujin 28-Gou,Sandlot,PS2,,2004-07-01 00:00:00
Bandai,The Adventures of Gilligan's Island | NES,The Adventures of Gilligan's Island,Human Entertainment,NES,,1990-07-01 00:00:00
Bandai,The Idolm@ster 2 | PS3,The Idolm@ster 2,Bandai Namco Games,PS3,,2011-10-27 00:00:00
Bandai,The Idolm@ster 2 | X360,The Idolm@ster 2,Bandai Namco Games,X360,,2011-02-24 00:00:00
Bandai,The Legend of Heroes II: Prophecy of the Moonlight Witch | SAT,The Legend of Heroes II: Prophecy of the Moonlight Witch,Unknown,SAT,,1998-02-26 00:00:00
Bandai,The Legend of Heroes: A Tear of Vermillion | PS,The Legend of Heroes: A Tear of Vermillion,Unknown,PS,Teen,1998-08-27 00:00:00
Bandai,The Rocketeer | NES,The Rocketeer,Realtime Associates,NES,,1991-05-01 00:00:00
Bandai,The Vision of Escaflowne | PS,The Vision of Escaflowne,Bandai,PS,,1997-09-25 00:00:00
Bandai,Toxic Crusaders | NES,Toxic Crusaders,TOSE Software,NES,,1992-04-01 00:00:00
Bandai,Uchuu no Stellvia | PS2,Uchuu no Stellvia,Bandai,PS2,,2004-01-22 00:00:00
Bandai,Uchuu Senkan Yamato: Ankoku Seidan Teikoku no Gyakushuu | PS2,Uchuu Senkan Yamato: Ankoku Seidan Teikoku no Gyakushuu,Bandai,PS2,,2005-01-27 00:00:00
Bandai,Uchuu Senkan Yamato: Iscandar he no Tsuioku | PS2,Uchuu Senkan Yamato: Iscandar he no Tsuioku,Bandai,PS2,,2004-10-06 00:00:00
Bandai,Uchuu Senkan Yamato: Nijuu Ginga no Houkai | PS2,Uchuu Senkan Yamato: Nijuu Ginga no Houkai,Bandai,PS2,,2005-04-07 00:00:00
Bandai,Ueki no Housoku: Taosu ze Robert Juudan!! | PS2,Ueki no Housoku: Taosu ze Robert Juudan!!,Bandai,PS2,,2006-01-26 00:00:00
Bandai,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation | GCN,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,Aki Corporation,GCN,,2003-06-05 00:00:00
Bandai,Ultraman | PS2,Ultraman,Bitstep,PS2,,2004-05-20 00:00:00
Bandai,Ultraman | SNES,Ultraman,Bandai,SNES,,1991-10-01 00:00:00
Bandai,Ultraman 2: Shutsugeki Katoku Tai!! (FDS) | NES,Ultraman 2: Shutsugeki Katoku Tai!! (FDS),Tsuburaya Prod.,NES,,1987-12-18 00:00:00
Bandai,Ultraman Club 2: Kitte Kita Ultraman Club | NES,Ultraman Club 2: Kitte Kita Ultraman Club,Interlink,NES,,1990-04-07 00:00:00
Bandai,Ultraman Club 3: Mata Mata Shiyutsugeki!! Ultra Kyoudai | NES,Ultraman Club 3: Mata Mata Shiyutsugeki!! Ultra Kyoudai,Tsuburaya Prod.,NES,,1991-12-29 00:00:00
Bandai,Ultraman Club: Chikyuu Dakkan Sakusen (FDS) | NES,Ultraman Club: Chikyuu Dakkan Sakusen (FDS),Tsuburaya Prod.,NES,,1988-10-22 00:00:00
Bandai,Ultraman Club: Supokon Fight! | NES,Ultraman Club: Supokon Fight!,Tsuburaya Prod.,NES,,1993-04-23 00:00:00
Bandai,Ultraman Nexus | PS2,Ultraman Nexus,Bitstep,PS2,,2005-05-26 00:00:00
Bandai,Ultraman Tiga & Ultraman Dyna: New Generations | PS,Ultraman Tiga & Ultraman Dyna: New Generations,Bandai,PS,,1998-07-16 00:00:00
Bandai,Ultraman: Hikari no Kyojin Densetsu | SAT,Ultraman: Hikari no Kyojin Densetsu,Bandai,SAT,,1996-12-20 00:00:00
Bandai,Ultraman: Kaijuu Teikoku no Gyakushuu (FDS) | NES,Ultraman: Kaijuu Teikoku no Gyakushuu (FDS),Tsuburaya Prod.,NES,,1987-01-29 00:00:00
Bandai,World Class Track Meet | NES,World Class Track Meet,Bandai,NES,,1987-09-01 00:00:00
Bandai,Yuu Yuu Hakusho: Bakutou Ankoku Bujutsu Kai | NES,Yuu Yuu Hakusho: Bakutou Ankoku Bujutsu Kai,TOSE Software,NES,,1993-10-22 00:00:00
Bandai,Zatch Bell! Mamodo Battles | GCN,Zatch Bell! Mamodo Battles,Eighting,GCN,Teen,2005-10-19 00:00:00
Bandai,Zatch Bell! Mamodo Battles | PS2,Zatch Bell! Mamodo Battles,Eighting,PS2,Teen,2005-10-19 00:00:00
Bandai,Zipang | PS2,Zipang,ArtDink,PS2,,2005-05-26 00:00:00
Bandai Namco,Black Clover: Quartet Knights | PS4,Black Clover: Quartet Knights,Ilinx,PS4,,2018-12-30 00:00:00
Bandai Namco Entertainment,Dark Souls: Remastered | NS,Dark Souls: Remastered,From Software,NS,,2018-05-25 00:00:00
Bandai Namco Entertainment,Dark Souls: Remastered | PS4,Dark Souls: Remastered,From Software,PS4,,2018-05-25 00:00:00
Bandai Namco Entertainment,God Eater 3 | PS4,God Eater 3,Bandai Namco Studios,PS4,,2019-01-01 00:00:00
Bandai Namco Entertainment,Little Nightmares | NS,Little Nightmares,Tarsier Studios,NS,Teen,2018-05-18 00:00:00
Bandai Namco Entertainment,Little Witch Academia: Chamber of Time | PS4,Little Witch Academia: Chamber of Time,A+ Games,PS4,Teen,2017-11-30 00:00:00
Bandai Namco Entertainment,My Hero One's Justice | NS,My Hero One's Justice,Byking,NS,,2019-01-01 00:00:00
Bandai Namco Entertainment,My Hero One's Justice | PS4,My Hero One's Justice,Byking,PS4,,2019-01-01 00:00:00
Bandai Namco Entertainment,My Hero One's Justice | XOne,My Hero One's Justice,Byking,XOne,,2019-01-01 00:00:00
Bandai Namco Entertainment,One Piece: World Seeker | PS4,One Piece: World Seeker,Ganbarion,PS4,,2018-12-31 00:00:00
Bandai Namco Entertainment,One Piece: World Seeker | XOne,One Piece: World Seeker,Ganbarion,XOne,,2018-12-31 00:00:00
Bandai Namco Entertainment,Pac-Man: Championship Edition 2 Plus | NS,Pac-Man: Championship Edition 2 Plus,Bandai Namco,NS,Everyone,2018-02-22 00:00:00
Bandai Namco Entertainment,The Seven Deadly Sins: Knights of Britannia | PS4,The Seven Deadly Sins: Knights of Britannia,Natsume Atari,PS4,Teen,2018-02-09 00:00:00
Bandai Namco Games,Ace Combat 7: Skies Unknown | PS4,Ace Combat 7: Skies Unknown,Namco Bandai Games,PS4,,2018-12-30 00:00:00
Bandai Namco Games,Ace Combat 7: Skies Unknown | XOne,Ace Combat 7: Skies Unknown,Namco Bandai Games,XOne,,2018-12-30 00:00:00
Bandai Namco Games,Dark Souls: Remastered | XOne,Dark Souls: Remastered,From Software,XOne,,2018-05-25 00:00:00
Bandai Namco Games,Gintama Ranbu | PS4,Gintama Ranbu,Bandai Namco Games,PS4,,2018-01-18 00:00:00
Bandai Namco Games,Girls und Panzer: Dream Tank Match | PS4,Girls und Panzer: Dream Tank Match,Bandai Namco Games,PS4,,2018-02-22 00:00:00
Bandai Namco Games,Gotouchi Tetsudou for Nintendo Switch!! | NS,Gotouchi Tetsudou for Nintendo Switch!!,Grounding Inc.,NS,,2018-02-22 00:00:00
Bandai Namco Games,Naruto Shippuden: Ultimate Ninja Storm Trilogy | PS4,Naruto Shippuden: Ultimate Ninja Storm Trilogy,CyberConnect2,PS4,Teen,2017-08-25 00:00:00
Bandai Namco Games,Naruto Shippuden: Ultimate Ninja Storm Trilogy | XOne,Naruto Shippuden: Ultimate Ninja Storm Trilogy,CyberConnect2,XOne,,2017-08-25 00:00:00
Bandai Namco Games,Naruto to Boruto: Shinobi Striker | PS4,Naruto to Boruto: Shinobi Striker,Soleil Software Studio Inc.,PS4,,2018-12-30 00:00:00
Bandai Namco Games,Naruto to Boruto: Shinobi Striker | XOne,Naruto to Boruto: Shinobi Striker,Soleil Software Studio Inc.,XOne,,2018-12-30 00:00:00
Bandai Namco Games,Project CARS | PS3,Project CARS,Slightly Mad Studios,PS3,,2014-04-01 00:00:00
Bandai Namco Games,Project CARS | PS4,Project CARS,Slightly Mad Studios,PS4,Everyone,2015-05-12 00:00:00
Bandai Namco Games,Project CARS | X360,Project CARS,Slightly Mad Studios,X360,,2014-04-01 00:00:00
Bandai Namco Games,Project CARS | XOne,Project CARS,Slightly Mad Studios,XOne,Everyone,2015-05-12 00:00:00
Bandai Namco Games,SD Gundam G Generation Genesis | NS,SD Gundam G Generation Genesis,Bandai Namco,NS,,2018-04-26 00:00:00
